speak_repeat,PP2-MATH-X.64_Pirate_Money_Change_Math_64,Say out loud clearly: ONE HUNDRED KES MINUS FIFTY KES LEAVES FIFTY KES CHANGE!,speak_pm2.webp,audio_pm11.mp3,1,One Hundred KES Minus Fifty KES Leaves Fifty KES Change,,,,,,One Hundred KES Minus Fifty KES Leaves Fifty KES Change,,,,,,,
matching,PP2-MATH-X.64_Pirate_Money_Change_Math_64,Match pirate shopping change!,,,1,,,,,,,,100-50,50 KES,50-20,30 KES,50+50,100 KES
matching,PP2-MATH-X.64_Pirate_Money_Change_Math_64,Match KES banknotes!,,,1,,,,,,,,Note,50 KES,Big Note,100 KES,Symbol,KES
multiple_choice,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Combine 4 plus 5 plus 3. What is the total space sum?,ssa_q1.webp,audio_s1.mp3,1,12,10,11,,,1,,,,,,,
multiple_choice,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Combine 6 plus 2 plus 4. Total sum?,ssa_q2.webp,audio_s2.mp3,1,12,10,14,,,1,,,,,,,
multiple_choice,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Combine 5 plus 5 plus 5. Total sum?,ssa_q3.webp,audio_s3.mp3,1,15,10,20,,,1,,,,,,,
multiple_choice,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Combine 7 plus 3 plus 2. Total sum?,ssa_q4.webp,audio_s4.mp3,1,12,10,13,,,1,,,,,,,
multiple_choice,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Combine 8 plus 2 plus 4. Total sum?,ssa_q5.webp,audio_s5.mp3,1,14,12,16,,,1,,,,,,,
multiple_choice,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Combine 10 plus 5 plus 5. Total sum?,ssa_q6.webp,audio_s6.mp3,1,20,15,18,,,1,,,,,,,
count_objects,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Count 12 space rockets combined from 3 groups!,ssa_count1.webp,audio_s7.mp3,1,12,10,14,,🚀,12,,,,,,,
count_objects,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Count 15 space stars combined!,ssa_count2.webp,audio_s8.mp3,1,15,12,18,,⭐,15,,,,,,,
count_objects,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Count 20 space tokens combined!,ssa_count3.webp,audio_s9.mp3,1,20,15,18,,⚡,20,,,,,,,
speak_repeat,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Say out loud clearly: FOUR PLUS FIVE PLUS THREE EQUALS TWELVE!,speak_s1.webp,audio_s10.mp3,1,Four Plus Five Plus Three Equals Twelve,,,,,,Four Plus Five Plus Three Equals Twelve,,,,,,,
speak_repeat,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Say out loud clearly: ADDING THREE NUMBERS IN SPACE!,speak_s2.webp,audio_s11.mp3,1,Adding Three Numbers In Space,,,,,,Adding Three Numbers In Space,,,,,,,
matching,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Match 3-number space additions!,,,1,,,,,,,,4+5+3,12,6+2+4,12,5+5+5,15
matching,PP2-MATH-X.65_Space_Station_Addition_3_Numbers_65,Match 3-number sums!,,,1,,,,,,,,7+3+2,12,8+2+4,14,10+5+5,20
multiple_choice,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Alien splits space pie into 2 equal parts. One part is...?,sfg_q1.webp,audio_sf1.mp3,1,1/2,1/4,WHOLE,,,1,,,,,,,
multiple_choice,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Alien splits space pie into 4 equal parts. One part is...?,sfg_q2.webp,audio_sf2.mp3,1,1/4,1/2,WHOLE,,,1,,,,,,,
multiple_choice,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Two quarters 1/4 + 1/4 equal one...?,sfg_q3.webp,audio_sf3.mp3,1,1/2,1/4,WHOLE,,,1,,,,,,,
multiple_choice,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Four quarters 1/4 + 1/4 + 1/4 + 1/4 make one...?,sfg_q4.webp,audio_sf4.mp3,1,WHOLE,1/2,1/4,,,1,,,,,,,
multiple_choice,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Which fraction is smaller in galaxy: 1/2 or 1/4?,sfg_q5.webp,audio_sf5.mp3,1,1/4,1/2,WHOLE,,,1,,,,,,,
multiple_choice,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Fractions are equal parts of a whole...?,sfg_q6.webp,audio_sf6.mp3,1,GALAXY,LINE,NUMBER,,,1,,,,,,,
count_objects,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Count 2 half galaxy pies 1/2!,sfg_count1.webp,audio_sf7.mp3,1,2,1,4,,🥧,2,,,,,,,
count_objects,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Count 4 quarter galaxy cakes 1/4!,sfg_count2.webp,audio_sf8.mp3,1,4,2,3,,🍰,4,,,,,,,
count_objects,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Count 3 whole galaxy planet pies!,sfg_count3.webp,audio_sf9.mp3,1,3,1,5,,🪐,3,,,,,,,
speak_repeat,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Say out loud clearly: SPACE GALAXY FRACTIONS ONE HALF AND ONE QUARTER!,speak_sf1.webp,audio_sf10.mp3,1,Space Galaxy Fractions One Half And One Quarter,,,,,,Space Galaxy Fractions One Half And One Quarter,,,,,,,
speak_repeat,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Say out loud clearly: TWO HALVES MAKE ONE WHOLE IN THE GALAXY!,speak_sf2.webp,audio_sf11.mp3,1,Two Halves Make One Whole In The Galaxy,,,,,,Two Halves Make One Whole In The Galaxy,,,,,,,
matching,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Match galaxy fractions!,,,1,,,,,,,,Half,1/2,Quarter,1/4,Whole,WHOLE
matching,PP2-MATH-X.66_Space_Fraction_Galaxy_66,Match fraction parts!,,,1,,,,,,,,2 parts,1/2,4 parts,1/4,1 part,WHOLE
multiple_choice,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Which unit measures heavy circus elephant weight?,cmk_q1.webp,audio_cm1.mp3,1,KG,LITERS,HOURS,,,1,,,,,,,
multiple_choice,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,What tool do circus performers use to measure weight in Kg?,cmk_q2.webp,audio_cm2.mp3,1,SCALE,CLOCK,RULER,,,1,,,,,,,
multiple_choice,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,A heavy cannon prop is measured in...?,cmk_q3.webp,audio_cm3.mp3,1,KG,LITERS,METERS,,,1,,,,,,,
multiple_choice,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Which is heavier: 50 Kg cannon or 5 Kg hat?,cmk_q4.webp,audio_cm4.mp3,1,50 KG,5 KG,SAME,,,1,,,,,,,
multiple_choice,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Kg stands for...?,cmk_q5.webp,audio_cm5.mp3,1,KILOGRAMS,KILOMETERS,KILOWATTS,,,1,,,,,,,
multiple_choice,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,We measure mass and weight using...?,cmk_q6.webp,audio_cm6.mp3,1,KG,LITERS,HOURS,,,1,,,,,,,
count_objects,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Count 3 scale weights marked Kg!,cmk_count1.webp,audio_cm7.mp3,1,3,1,4,,⚖️,3,,,,,,,
count_objects,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Count 2 heavy circus cannons!,cmk_count2.webp,audio_cm8.mp3,1,2,1,3,,🎪,2,,,,,,,
count_objects,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Count 4 circus weight props!,cmk_count3.webp,audio_cm9.mp3,1,4,2,5,,🏋️,4,,,,,,,
speak_repeat,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Say out loud clearly: CIRCUS CARNIVAL MEASUREMENT IN KILOGRAMS KG!,speak_cm1.webp,audio_cm10.mp3,1,Circus Carnival Measurement In Kilograms Kg,,,,,,Circus Carnival Measurement In Kilograms Kg,,,,,,,
speak_repeat,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Say out loud clearly: HEAVY WEIGHT IS MEASURED IN KILOGRAMS!,speak_cm2.webp,audio_cm11.mp3,1,Heavy Weight Is Measured In Kilograms,,,,,,Heavy Weight Is Measured In Kilograms,,,,,,,
matching,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Match circus weight measurement!,,,1,,,,,,,,Weight,KG,Tool,SCALE,Elephant,HEAVY
matching,PP2-MATH-X.67_Circus_Carnival_Measurement_Kg_67,Match Kg units!,,,1,,,,,,,,Kg,KILOGRAMS,Scale,⚖️,Heavy,50 KG
multiple_choice,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Which bar on circus carnival graph shows MOST popcorn sold?,cbg_q1.webp,audio_cb1.mp3,1,MOST,LEAST,EQUAL,,,1,,,,,,,
multiple_choice,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Which bar on circus graph shows LEAST balloons sold?,cbg_q2.webp,audio_cb2.mp3,1,LEAST,MOST,EQUAL,,,1,,,,,,,
multiple_choice,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,If popcorn bar has 10 and hat bar has 4, popcorn bar has...?,cbg_q3.webp,audio_cb3.mp3,1,MOST,LEAST,EQUAL,,,1,,,,,,,
multiple_choice,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,If popcorn bar has 10 and hat bar has 4, hat bar has...?,cbg_q4.webp,audio_cb4.mp3,1,LEAST,MOST,EQUAL,,,1,,,,,,,
multiple_choice,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,When two circus bars reach exact same height, counts are...?,cbg_q5.webp,audio_cb5.mp3,1,EQUAL,MOST,LEAST,,,1,,,,,,,
multiple_choice,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,A bar graph displays circus carnival...?,cbg_q6.webp,audio_cb6.mp3,1,DATA,MUSIC,MAGIC,,,1,,,,,,,
count_objects,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Count 4 circus bars on the graph!,cbg_count1.webp,audio_cb7.mp3,1,4,2,5,,📊,4,,,,,,,
count_objects,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Count 10 popcorn units on highest bar!,cbg_count2.webp,audio_cb8.mp3,1,10,8,12,,🍿,10,,,,,,,
count_objects,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Count 4 balloon units on lowest bar!,cbg_count3.webp,audio_cb9.mp3,1,4,2,5,,🎈,4,,,,,,,
speak_repeat,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Say out loud clearly: CIRCUS CARNIVAL BAR GRAPH COMPARISON!,speak_cb1.webp,audio_cb10.mp3,1,Circus Carnival Bar Graph Comparison,,,,,,Circus Carnival Bar Graph Comparison,,,,,,,
speak_repeat,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Say out loud clearly: TALLEST BAR IS MOST AND SHORTEST BAR IS LEAST!,speak_cb2.webp,audio_cb11.mp3,1,Tallest Bar Is Most And Shortest Bar Is Least,,,,,,Tallest Bar Is Most And Shortest Bar Is Least,,,,,,,
matching,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Match circus graph terms!,,,1,,,,,,,,Tallest bar,MOST,Shortest bar,LEAST,Same height,EQUAL
matching,PP2-MATH-X.68_Circus_Bar_Graph_Challenge_68,Match carnival graph data!,,,1,,,,,,,,10 items,MOST,4 items,LEAST,Chart,BAR GRAPH
multiple_choice,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Is superhero power number 12 EVEN or ODD?,seo_q1.webp,audio_se1.mp3,1,EVEN,ODD,BEFORE,,,1,,,,,,,
multiple_choice,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Is superhero power number 15 EVEN or ODD?,seo_q2.webp,audio_se2.mp3,1,ODD,EVEN,AFTER,,,1,,,,,,,
multiple_choice,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Superhero numbers ending in 0 2 4 6 8 have...?,seo_q3.webp,audio_se3.mp3,1,EVEN POWER,ODD POWER,NO POWER,,,1,,,,,,,
multiple_choice,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Superhero numbers ending in 1 3 5 7 9 have...?,seo_q4.webp,audio_se4.mp3,1,ODD POWER,EVEN POWER,NO POWER,,,1,,,,,,,
multiple_choice,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Is power number 20 EVEN or ODD?,seo_q5.webp,audio_se5.mp3,1,EVEN,ODD,BEFORE,,,1,,,,,,,
multiple_choice,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Is power number 17 EVEN or ODD?,seo_q6.webp,audio_se6.mp3,1,ODD,EVEN,AFTER,,,1,,,,,,,
count_objects,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Count 4 EVEN power shields!,seo_count1.webp,audio_se7.mp3,1,4,3,5,,🛡️,4,,,,,,,
count_objects,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Count 5 ODD power stars!,seo_count2.webp,audio_se8.mp3,1,5,4,6,,⭐,5,,,,,,,
count_objects,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Count 6 EVEN power badges!,seo_count3.webp,audio_se9.mp3,1,6,5,7,,🥇,6,,,,,,,
speak_repeat,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Say out loud clearly: SUPERHERO EVEN AND ODD NUMBER POWER!,speak_se1.webp,audio_se10.mp3,1,Superhero Even And Odd Number Power,,,,,,Superhero Even And Odd Number Power,,,,,,,
speak_repeat,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Say out loud clearly: EVEN NUMBERS PAIR UP EVENLY WITH SUPERPOWER!,speak_se2.webp,audio_se11.mp3,1,Even Numbers Pair Up Evenly With Superpower,,,,,,Even Numbers Pair Up Evenly With Superpower,,,,,,,
matching,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Match superhero EVEN numbers!,,,1,,,,,,,,12,EVEN,14,EVEN,20,EVEN
matching,PP2-MATH-X.69_Superhero_Even_Odd_Power_69,Match superhero ODD numbers!,,,1,,,,,,,,11,ODD,15,ODD,17,ODD
multiple_choice,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Superhero 10s power count: 10 20 30 40... what comes next?,ssc10_q1.webp,audio_sk1.mp3,1,50,45,60,,,1,,,,,,,
multiple_choice,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Superhero 10s power count: 60 70 80... what comes next?,ssc10_q2.webp,audio_sk2.mp3,1,90,85,100,,,1,,,,,,,
multiple_choice,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Superhero 10s power count: 80 90... what is final max power?,ssc10_q3.webp,audio_sk3.mp3,1,100,95,90,,,1,,,,,,,
multiple_choice,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,What is the first power step in 10s skip counting?,ssc10_q4.webp,audio_sk4.mp3,1,10,1,5,,,1,,,,,,,
multiple_choice,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,When superheroes skip count by 10s, how many added per hop?,ssc10_q5.webp,audio_sk5.mp3,1,10,5,1,,,1,,,,,,,
multiple_choice,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Which number belongs in 10s power count: 10 20 30...?,ssc10_q6.webp,audio_sk6.mp3,1,40,25,35,,,1,,,,,,,
count_objects,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Count 50 superhero power tokens in 10s groups!,ssc10_count1.webp,audio_sk7.mp3,1,50,40,60,,⚡,50,,,,,,,
count_objects,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Count 100 power stars in 10s groups!,ssc10_count2.webp,audio_sk8.mp3,1,100,90,80,,⭐,100,,,,,,,
count_objects,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Count 30 power shields in 10s groups!,ssc10_count3.webp,audio_sk9.mp3,1,30,20,40,,🛡️,30,,,,,,,
speak_repeat,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Say out loud clearly: SUPERHERO SKIP COUNTING BY TENS UP TO ONE HUNDRED!,speak_sk1.webp,audio_sk10.mp3,1,Superhero Skip Counting By Tens Up To One Hundred,,,,,,Superhero Skip Counting By Tens Up To One Hundred,,,,,,,
speak_repeat,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Say out loud clearly: TEN TWENTY THIRTY FORTY FIFTY SIXTY SEVENTY EIGHTY NINETY ONE HUNDRED!,speak_sk2.webp,audio_sk11.mp3,1,Ten Twenty Thirty Forty Fifty Sixty Seventy Eighty Ninety One Hundred,,,,,,Ten Twenty Thirty Forty Fifty Sixty Seventy Eighty Ninety One Hundred,,,,,,,
matching,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Match superhero 10s power steps!,,,1,,,,,,,,10 20,30,40 50,60,70 80,90
matching,PP2-MATH-X.70_Superhero_Skip_Counting_10s_Power_70,Match 10s max targets!,,,1,,,,,,,,80,90,90,100,100,MAX
multiple_choice,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,What number comes after 85 ocean fish?,u100_q1.webp,audio_uw1.mp3,1,86,84,90,,,1,,,,,,,
multiple_choice,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,What number comes right before 90 underwater?,u100_q2.webp,audio_uw2.mp3,1,89,88,91,,,1,,,,,,,
multiple_choice,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Count ocean fish: 91 92 93... what is next?,u100_q3.webp,audio_uw3.mp3,1,94,90,95,,,1,,,,,,,
multiple_choice,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,What is the maximum sea fish count on the reef?,u100_q4.webp,audio_uw4.mp3,1,100,90,95,,,1,,,,,,,
multiple_choice,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Which is smaller: 82 fish or 98 fish?,u100_q5.webp,audio_uw5.mp3,1,82,98,100,,,1,,,,,,,
multiple_choice,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,What number is between 86 and 88?,u100_q6.webp,audio_uw6.mp3,1,87,85,89,,,1,,,,,,,
count_objects,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Count 85 blue ocean fish!,u100_count1.webp,audio_uw7.mp3,1,85,80,90,,🐟,85,,,,,,,
count_objects,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Count 90 yellow reef fish!,u100_count2.webp,audio_uw8.mp3,1,90,85,95,,🐠,90,,,,,,,
count_objects,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Count 100 sea bubbles!,u100_count3.webp,audio_uw9.mp3,1,100,90,95,,🫧,100,,,,,,,
speak_repeat,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Say out loud clearly: UNDERWATER FISH COUNTING EIGHTYONE TO ONE HUNDRED!,speak_uw1.webp,audio_uw10.mp3,1,Underwater Fish Counting Eightyone To One Hundred,,,,,,Underwater Fish Counting Eightyone To One Hundred,,,,,,,
speak_repeat,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Say out loud clearly: NINETYEIGHT NINETYNINE ONE HUNDRED SWIMMING FISH!,speak_uw2.webp,audio_uw11.mp3,1,Ninetyeight Ninetynine One Hundred Swimming Fish,,,,,,Ninetyeight Ninetynine One Hundred Swimming Fish,,,,,,,
matching,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Match ocean fish counts!,,,1,,,,,,,,85,85,90,90,100,100
matching,PP2-MATH-X.71_Underwater_Counting_81_to_100_71,Match reef numbers up to 100!,,,1,,,,,,,,81,81,88,88,99,99
multiple_choice,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,15 ocean fish. 5 swim into cave. How many left?,us20_q1.webp,audio_us1.mp3,1,10,15,5,,,1,,,,,,,
multiple_choice,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,What is 18 take away 6 underwater?,us20_q2.webp,audio_us2.mp3,1,12,10,14,,,1,,,,,,,
multiple_choice,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,20 sea turtles. 8 swim away. How many left?,us20_q3.webp,audio_us3.mp3,1,12,10,15,,,1,,,,,,,
multiple_choice,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,What is 16 take away 4?,us20_q4.webp,audio_us4.mp3,1,12,14,10,,,1,,,,,,,
multiple_choice,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,19 octopuses. 9 hide under rocks. How many left?,us20_q5.webp,audio_us5.mp3,1,10,9,11,,,1,,,,,,,
multiple_choice,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,What is 17 take away 7?,us20_q6.webp,audio_us6.mp3,1,10,7,12,,,1,,,,,,,
count_objects,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,Count 10 fish remaining!,us20_count1.webp,audio_us7.mp3,1,10,8,12,,🐟,10,,,,,,,
count_objects,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,Count 12 sea turtles remaining!,us20_count2.webp,audio_us8.mp3,1,12,10,14,,🐢,12,,,,,,,
count_objects,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,Count 10 octopuses remaining!,us20_count3.webp,audio_us9.mp3,1,10,9,11,,🐙,10,,,,,,,
speak_repeat,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,Say out loud clearly: FIFTEEN TAKE AWAY FIVE EQUALS TEN!,speak_us1.webp,audio_us10.mp3,1,Fifteen Take Away Five Equals Ten,,,,,,Fifteen Take Away Five Equals Ten,,,,,,,
speak_repeat,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,Say out loud clearly: UNDERWATER SUBTRACTION SUMS UP TO TWENTY!,speak_us2.webp,audio_us11.mp3,1,Underwater Subtraction Sums Up To Twenty,,,,,,Underwater Subtraction Sums Up To Twenty,,,,,,,
matching,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,Match underwater subtractions!,,,1,,,,,,,,15-5,10,18-6,12,20-8,12
matching,PP2-MATH-X.72_Underwater_Subtraction_Sums_to_20_72,Match subtraction 20 sums!,,,1,,,,,,,,16-4,12,19-9,10,17-7,10
multiple_choice,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Safari pictograph shows 8 lions and 4 zebras. How many lions?,sps73_q1.webp,audio_sp1.mp3,1,8,4,12,,,1,,,,,,,
multiple_choice,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Safari pictograph shows 8 lions and 4 zebras. How many zebras?,sps73_q2.webp,audio_sp2.mp3,1,4,8,12,,,1,,,,,,,
multiple_choice,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Chart shows 8 lions and 4 zebras. Which animal has MORE?,sps73_q3.webp,audio_sp3.mp3,1,LIONS,ZEBRAS,EQUAL,,,1,,,,,,,
multiple_choice,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Chart shows 8 lions and 4 zebras. Which animal has FEWER?,sps73_q4.webp,audio_sp4.mp3,1,ZEBRAS,LIONS,EQUAL,,,1,,,,,,,
multiple_choice,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Chart shows 5 giraffes and 5 giraffes. The counts are...?,sps73_q5.webp,audio_sp5.mp3,1,EQUAL,MORE,FEWER,,,1,,,,,,,
multiple_choice,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,In a pictograph chart, animal pictures stand for real...?,sps73_q6.webp,audio_sp6.mp3,1,ANIMALS,TREES,ROADS,,,1,,,,,,,
count_objects,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Count 8 lion icons on the chart!,sps73_count1.webp,audio_sp7.mp3,1,8,6,10,,🦁,8,,,,,,,
count_objects,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Count 4 zebra icons on the chart!,sps73_count2.webp,audio_sp8.mp3,1,4,2,5,,🦓,4,,,,,,,
count_objects,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Count 5 giraffe icons on board!,sps73_count3.webp,audio_sp9.mp3,1,5,3,6,,🦒,5,,,,,,,
speak_repeat,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Say out loud clearly: SAFARI ANIMAL PICTOGRAPH COUNT AND COMPARE!,speak_sp1.webp,audio_sp10.mp3,1,Safari Animal Pictograph Count And Compare,,,,,,Safari Animal Pictograph Count And Compare,,,,,,,
speak_repeat,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Say out loud clearly: EIGHT LIONS IS MORE THAN FOUR ZEBRAS!,speak_sp2.webp,audio_sp11.mp3,1,Eight Lions Is More Than Four Zebras,,,,,,Eight Lions Is More Than Four Zebras,,,,,,,
matching,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Match safari chart counts!,,,1,,,,,,,,Lions 🦁,8,Zebras 🦓,4,Giraffes 🦒,5
matching,PP2-MATH-X.73_Safari_Pictograph_Showdown_73,Match showdown comparison words!,,,1,,,,,,,,8 lions,MORE,4 zebras,FEWER,5 vs 5,EQUAL
multiple_choice,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Which paper note in Kenya has value 50 KES?,kns_q1.webp,audio_ks1.mp3,1,50 KES,100 KES,20 KES,,,1,,,,,,,
multiple_choice,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Which paper note in Kenya has value 100 KES?,kns_q2.webp,audio_ks2.mp3,1,100 KES,50 KES,10 KES,,,1,,,,,,,
multiple_choice,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,You buy shoes for 50 KES. Which note pays exact?,kns_q3.webp,audio_ks3.mp3,1,50 KES,100 KES,10 KES,,,1,,,,,,,
multiple_choice,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Which note has higher value: 50 KES or 100 KES?,kns_q4.webp,audio_ks4.mp3,1,100 KES,50 KES,SAME,,,1,,,,,,,
multiple_choice,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,If you give 100 KES note for 50 KES item, change is...?,kns_q5.webp,audio_ks5.mp3,1,50 KES,100 KES,0 KES,,,1,,,,,,,
multiple_choice,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Two 50 KES notes equal how many shillings?,kns_q6.webp,audio_ks6.mp3,1,100 KES,50 KES,20 KES,,,1,,,,,,,
count_objects,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Count 2 banknotes of 50 KES!,kns_count1.webp,audio_ks7.mp3,1,2,1,3,,💵,2,,,,,,,
count_objects,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Count 1 banknote of 100 KES!,kns_count2.webp,audio_ks8.mp3,1,1,2,3,,💵,1,,,,,,,
count_objects,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Count 3 shopping items bought!,kns_count3.webp,audio_ks9.mp3,1,3,2,4,,🛍️,3,,,,,,,
speak_repeat,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Say out loud clearly: SHOPPING WITH FIFTY KES AND ONE HUNDRED KES BANKNOTES!,speak_ks1.webp,audio_ks10.mp3,1,Shopping With Fifty KES And One Hundred KES Banknotes,,,,,,Shopping With Fifty KES And One Hundred KES Banknotes,,,,,,,
speak_repeat,PP2-MATH-X.74_Kenyan_Shilling_Notes_Shopping_74,Say out loud clearly: FIFTY KES PLUS FIFTY KES EQUALS ONE HUNDRED KES!,speak_ks2.webp,audio_ks11.mp3,1,Fifty KES Plus Fifty KES Equals One Hundred KES,,,,,,Fifty KES Plus Fifty KES Equals One Hundred KES,,,,,,,
