KE_PPP_ELA_10_01,Lesson 1 Quiz: S & T Detective (Recognition),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT11,KE_PPP_ELA_10_01_01,S & T Letter Recognition,Identify uppercase and lowercase letters S and T.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Display Text,Image Filename,Sound Filename,Correct Answer,Answer Sound,Incorrect Answers
QT11,KE_PPP_ELA_10_01_01,Focus Uppercase S,Identify uppercase S,2,1,120,Help Sammy find uppercase S! Tap the box with uppercase S!,Letter_S_Upper,Letter_S_Upper_Instruction,S,Letter_S_Upper,Z|C|E
QT11,KE_PPP_ELA_10_01_01,Focus Lowercase s,Identify lowercase s,2,1,120,Find lowercase s! Tap the box with lowercase s!,Letter_S_Lower,Letter_S_Lower_Instruction,s,Letter_S_Lower,z|c|x
QT11,KE_PPP_ELA_10_01_01,Focus Uppercase T,Identify uppercase T,2,1,120,Help Tommy find uppercase T! Tap the box with uppercase T!,Letter_T_Upper,Letter_T_Upper_Instruction,T,Letter_T_Upper,I|L|F
QT11,KE_PPP_ELA_10_01_01,Focus Lowercase t,Identify lowercase t,2,1,120,Find lowercase t to help Tommy! Tap lowercase t!,Letter_T_Lower,Letter_T_Lower_Instruction,t,Letter_T_Lower,f|l|i
Lesson Code,Lesson Title,Lesson Description,,,,,,,,,,
KE_PPP_ELA_10_02,Lesson 2: S & T Sound & Object Match,Associate initial phoneme sounds and vocabulary objects with letters S and T.,,,,,,,,,,
Quiz Name,Quiz Description,,,,,,,,,,,
KE_PPP_ELA_10_02,Lesson 2 Quiz: S & T Sound & Object Match (MC Images),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT10,KE_PPP_ELA_10_02_01,S & T Sound & Object Match,Identify pictures that match the corresponding initial sounds for letters S and T.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Answer No,Option No,Text,Hidden Answer,Image Filename,Sound Filename
QT10,KE_PPP_ELA_10_02_01,Sound S Q,Identify picture starting with /s/ sound,2,1,120,1,1,Which picture starts with the /s/ sound? Tap it!,Sun,Sun,Sound_S_Instruction
QT10,KE_PPP_ELA_10_02_01,Sound T Q,Identify picture starting with /t/ sound,2,1,120,2,1,Which picture starts with the /t/ sound? Tap it!,Tree,Tree,Sound_T_Instruction
QT10,KE_PPP_ELA_10_02_01,Object S Q,Identify object starting with /s/,2,1,120,3,1,Sammy lies under this bright light! Tap the /s/ /s/ Sun!,Sun,Sun,Object_S_Instruction
QT10,KE_PPP_ELA_10_02_01,Object T Q,Identify object starting with /t/,2,1,120,4,1,Tommy sees a big wild cat friend! Tap the /t/ /t/ Tiger!,Tiger,Tiger,Object_T_Instruction


Lesson Code,Lesson Title,Lesson Description,,,,,,,,,,
KE_PPP_ELA_11_01,Lesson 1: U & V Detective,Develop letter recognition skills by identifying uppercase and lowercase forms of letters U and V.,,,,,,,,,,
Quiz Name,Quiz Description,,,,,,,,,,,
KE_PPP_ELA_11_01,Lesson 1 Quiz: U & V Detective (Recognition),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT11,KE_PPP_ELA_11_01_01,U & V Letter Recognition,Identify uppercase and lowercase letters U and V.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Display Text,Image Filename,Sound Filename,Correct Answer,Answer Sound,Incorrect Answers
QT11,KE_PPP_ELA_11_01_01,Focus Uppercase U,Identify uppercase U,2,1,120,Help Uma find uppercase U! Tap the box with uppercase U!,Letter_U_Upper,Letter_U_Upper_Instruction,U,Letter_U_Upper,V|W|O
QT11,KE_PPP_ELA_11_01_01,Focus Lowercase u,Identify lowercase u,2,1,120,Find lowercase u! Tap the box with lowercase u!,Letter_U_Lower,Letter_U_Lower_Instruction,u,Letter_U_Lower,v|w|n
QT11,KE_PPP_ELA_11_01_01,Focus Uppercase V,Identify uppercase V,2,1,120,Help Victor find uppercase V! Tap the box with uppercase V!,Letter_V_Upper,Letter_V_Upper_Instruction,V,Letter_V_Upper,U|W|Y
QT11,KE_PPP_ELA_11_01_01,Focus Lowercase v,Identify lowercase v,2,1,120,Find lowercase v to help Victor! Tap lowercase v!,Letter_V_Lower,Letter_V_Lower_Instruction,v,Letter_V_Lower,u|w|y
Lesson Code,Lesson Title,Lesson Description,,,,,,,,,,
KE_PPP_ELA_11_02,Lesson 2: U & V Sound & Object Match,Associate initial phoneme sounds and vocabulary objects with letters U and V.,,,,,,,,,,
Quiz Name,Quiz Description,,,,,,,,,,,
KE_PPP_ELA_11_02,Lesson 2 Quiz: U & V Sound & Object Match (MC Images),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT10,KE_PPP_ELA_11_02_01,U & V Sound & Object Match,Identify pictures that match the corresponding initial sounds for letters U and V.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Answer No,Option No,Text,Hidden Answer,Image Filename,Sound Filename
QT10,KE_PPP_ELA_11_02_01,Sound U Q,Identify picture starting with /u/ sound,2,1,120,1,1,Which picture starts with the /u/ sound? Tap it!,Umbrella,Umbrella,Sound_U_Instruction
QT10,KE_PPP_ELA_11_02_01,Sound V Q,Identify picture starting with /v/ sound,2,1,120,2,1,Which picture starts with the /v/ sound? Tap it!,Van,Van,Sound_V_Instruction
QT10,KE_PPP_ELA_11_02_01,Object U Q,Identify object starting with /u/,2,1,120,3,1,Uma opens this when rain falls! Tap the /u/ /u/ Umbrella!,Umbrella,Umbrella,Object_U_Instruction
QT10,KE_PPP_ELA_11_02_01,Object V Q,Identify object starting with /v/,2,1,120,4,1,Victor plays music on this instrument! Tap the /v/ /v/ Violin!,Violin,Violin,Object_V_Instruction



Lesson Code,Lesson Title,Lesson Description,,,,,,,,,,
KE_PPP_ELA_12_01,Lesson 1: W & X Detective,Develop letter recognition skills by identifying uppercase and lowercase forms of letters W and X.,,,,,,,,,,
Quiz Name,Quiz Description,,,,,,,,,,,
KE_PPP_ELA_12_01,Lesson 1 Quiz: W & X Detective (Recognition),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT11,KE_PPP_ELA_12_01_01,W & X Letter Recognition,Identify uppercase and lowercase letters W and X.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Display Text,Image Filename,Sound Filename,Correct Answer,Answer Sound,Incorrect Answers
QT11,KE_PPP_ELA_12_01_01,Focus Uppercase W,Identify uppercase W,2,1,120,Help Wally find uppercase W! Tap the box with uppercase W!,Letter_W_Upper,Letter_W_Upper_Instruction,W,Letter_W_Upper,M|V|N
QT11,KE_PPP_ELA_12_01_01,Focus Lowercase w,Identify lowercase w,2,1,120,Find lowercase w! Tap the box with lowercase w!,Letter_W_Lower,Letter_W_Lower_Instruction,w,Letter_W_Lower,m|v|u
QT11,KE_PPP_ELA_12_01_01,Focus Uppercase X,Identify uppercase X,2,1,120,Help Felix find uppercase X! Tap the box with uppercase X!,Letter_X_Upper,Letter_X_Upper_Instruction,X,Letter_X_Upper,K|V|Y
QT11,KE_PPP_ELA_12_01_01,Focus Lowercase x,Identify lowercase x,2,1,120,Find lowercase x to help Felix! Tap lowercase x!,Letter_X_Lower,Letter_X_Lower_Instruction,x,Letter_X_Lower,k|v|z
Lesson Code,Lesson Title,Lesson Description,,,,,,,,,,
KE_PPP_ELA_12_02,Lesson 2: W & X Sound & Object Match,Associate initial phoneme sounds and vocabulary objects with letters W and X.,,,,,,,,,,
Quiz Name,Quiz Description,,,,,,,,,,,
KE_PPP_ELA_12_02,Lesson 2 Quiz: W & X Sound & Object Match (MC Images),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT10,KE_PPP_ELA_12_02_01,W & X Sound & Object Match,Identify pictures that match the corresponding initial sounds for letters W and X.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Answer No,Option No,Text,Hidden Answer,Image Filename,Sound Filename
QT10,KE_PPP_ELA_12_02_01,Sound W Q,Identify picture starting with /w/ sound,2,1,120,1,1,Which picture starts with the /w/ sound? Tap it!,Watermelon,Watermelon,Sound_W_Instruction
QT10,KE_PPP_ELA_12_02_01,Sound X Q,Identify picture showing Letter X,2,1,120,2,1,Which picture shows the Letter X? Tap it!,Xylophone,Xylophone,Sound_X_Instruction
QT10,KE_PPP_ELA_12_02_01,Object W Q,Identify object starting with /w/,2,1,120,3,1,Wally sees a giant swimming friend! Tap the /w/ /w/ Whale!,Whale,Whale,Object_W_Instruction
QT10,KE_PPP_ELA_12_02_01,Object X Q,Identify object with /ks/ sound,2,1,120,4,1,Felix packs his toys in this! Tap the /ks/ /ks/ Box!,Box,Box,Object_X_Instruction



Lesson Code,Lesson Title,Lesson Description,,,,,,,,,,
KE_PPP_ELA_13_01,Lesson 1: Y & Z Detective,Develop letter recognition skills by identifying uppercase and lowercase forms of letters Y and Z.,,,,,,,,,,
Quiz Name,Quiz Description,,,,,,,,,,,
KE_PPP_ELA_13_01,Lesson 1 Quiz: Y & Z Detective (Recognition),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT11,KE_PPP_ELA_13_01_01,Y & Z Letter Recognition,Identify uppercase and lowercase letters Y and Z.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Display Text,Image Filename,Sound Filename,Correct Answer,Answer Sound,Incorrect Answers
QT11,KE_PPP_ELA_13_01_01,Focus Uppercase Y,Identify uppercase Y,2,1,120,Help Yanni find uppercase Y! Tap the box with uppercase Y!,Letter_Y_Upper,Letter_Y_Upper_Instruction,Y,Letter_Y_Upper,V|X|U
QT11,KE_PPP_ELA_13_01_01,Focus Lowercase y,Identify lowercase y,2,1,120,Find lowercase y! Tap the box with lowercase y!,Letter_Y_Lower,Letter_Y_Lower_Instruction,y,Letter_Y_Lower,v|g|p
QT11,KE_PPP_ELA_13_01_01,Focus Uppercase Z,Identify uppercase Z,2,1,120,Help Zeke find uppercase Z! Tap the box with uppercase Z!,Letter_Z_Upper,Letter_Z_Upper_Instruction,Z,Letter_Z_Upper,S|N|E
QT11,KE_PPP_ELA_13_01_01,Focus Lowercase z,Identify lowercase z,2,1,120,Find lowercase z to help Zeke! Tap lowercase z!,Letter_Z_Lower,Letter_Z_Lower_Instruction,z,Letter_Z_Lower,s|n|x
Lesson Code,Lesson Title,Lesson Description,,,,,,,,,,
KE_PPP_ELA_13_02,Lesson 2: Y & Z Sound & Object Match,Associate initial phoneme sounds and vocabulary objects with letters Y and Z.,,,,,,,,,,
Quiz Name,Quiz Description,,,,,,,,,,,
KE_PPP_ELA_13_02,Lesson 2 Quiz: Y & Z Sound & Object Match (MC Images),,,,,,,,,,,
Quiz Section Type,Quiz Section Code,Quiz Section Title,Quiz Section Description,,,,,,,,,,
QT10,KE_PPP_ELA_13_02_01,Y & Z Sound & Object Match,Identify pictures that match the corresponding initial sounds for letters Y and Z.,,,,,,,,,,
Question type,Codename,Name,Description,Iteration,Weight,Timer,Answer No,Option No,Text,Hidden Answer,Image Filename,Sound Filename
QT10,KE_PPP_ELA_13_02_01,Sound Y Q,Identify picture starting with /y/ sound,2,1,120,1,1,Which picture starts with the /y/ sound? Tap it!,Yarn,Yarn,Sound_Y_Instruction
QT10,KE_PPP_ELA_13_02_01,Sound Z Q,Identify picture starting with /z/ sound,2,1,120,2,1,Which picture starts with the /z/ sound? Tap it!,Zipper,Zipper,Sound_Z_Instruction
QT10,KE_PPP_ELA_13_02_01,Object Y Q,Identify object starting with /y/,2,1,120,3,1,Yanni spins this fun toy on a string! Tap the /y/ /y/ Yo-Yo!,Yo-Yo,Yo-Yo,Object_Y_Instruction
QT10,KE_PPP_ELA_13_02_01,Object Z Q,Identify object starting with /z/,2,1,120,4,1,Zeke fastens his jacket with this! Tap the /z/ /z/ Zipper!,Zipper,Zipper,Object_Z_Instruction



